transaction_date,ticker,asset_description,type,amount,state,ptr_link,industry,sector,party,chamber,member,year,last_name,member_id
2021-02-04,DD,"DuPont De Nemours, Inc",sale_full,10000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018449.pdf,,,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-03-15,COLD,Americold Realty Trust Common Shares,sale_full,10000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018451.pdf,Real Estate Investment Trusts,Real Estate,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-03-15,COLD,Americold Realty Trust Common Shares,sale_full,10000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018452.pdf,Real Estate Investment Trusts,Real Estate,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-03-11,ADBE,Adobe Inc,purchase,10000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018453.pdf,Computer Software: Prepackaged Software,Technology,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-03-12,COLD,Americold Realty Trust Common Shares,sale_partial,10000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018453.pdf,Real Estate Investment Trusts,Real Estate,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-03-15,COLD,Americold Realty Trust Common Shares,sale_full,35000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018453.pdf,Real Estate Investment Trusts,Real Estate,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-03-11,NVDA,NVIDIA Corporation,purchase,10000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018453.pdf,Semiconductors,Technology,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-01-22,DUK,Duke Energy Corpoation,purchase,10000,AL,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018077.pdf,Power Generation,Public Utilities,Republican,House,Mo Brooks,2021,brooks,B001274
2021-01-22,LEE,"Lee Enterprises, Inc.",sale_full,10000,AL,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018077.pdf,Newspapers/Magazines,Consumer Discretionary,Republican,House,Mo Brooks,2021,brooks,B001274
2021-01-22,LEE,"Lee Enterprises, Inc.",sale_full,10000,AL,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018077.pdf,Newspapers/Magazines,Consumer Discretionary,Republican,House,Mo Brooks,2021,brooks,B001274
2021-01-12,GM,General Motors Company,purchase,1000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018081.pdf,Auto Manufacturing,Capital Goods,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-01-12,JIH,"Juniper Industrial Holdings, Inc. Class A",purchase,1000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018081.pdf,,,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-01-14,JIH,"Juniper Industrial Holdings, Inc. Class A",purchase,1000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018081.pdf,,,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-01-15,JIH,"Juniper Industrial Holdings, Inc. Class A",purchase,1000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018081.pdf,,,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-01-11,JIH,"Juniper Industrial Holdings, Inc. Class A",purchase,1000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018081.pdf,,,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-01-12,GM,General Motors Company,purchase,10000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018082.pdf,Auto Manufacturing,Capital Goods,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-01-12,JIH,"Juniper Industrial Holdings, Inc. Class A",purchase,1000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018082.pdf,,,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-01-14,JIH,"Juniper Industrial Holdings, Inc. Class A",purchase,1000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018082.pdf,,,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-01-11,GIS,General Mills,sale_full,10000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018083.pdf,Packaged Foods,Consumer Non-Durables,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-01-12,GM,General Motors Company,purchase,1000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018083.pdf,Auto Manufacturing,Capital Goods,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-01-11,TMUS,T-Mobile USA,purchase,10000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018083.pdf,Telecommunications Equipment,Public Utilities,Democrat,House,Alan S. Lowenthal,2021,lowenthal,L000579
2021-01-15,FB,Facebook Inc,purchase,175000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,"Computer Software: Programming, Data Processing",Technology,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-14,FMS,Fresenius Med Care Ag,purchase,75000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Medical/Nursing Services,Health Care,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-14,ACGL,Arch Cap Group Ltd,purchase,35000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Property-Casualty Insurers,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-13,ACGL,Arch Cap Group Ltd,purchase,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Property-Casualty Insurers,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-14,BKNG,Booking Hldgs Inc,sale_full,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Transportation Services,Consumer Services,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-12,CB,Chubb Ltd,sale_full,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Property-Casualty Insurers,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-27,HON,Honeywell Intl Inc,sale_full,35000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Aerospace,Capital Goods,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-25,PCAR,Paccar Inc,sale_full,35000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Auto Manufacturing,Capital Goods,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-06,PAG,"Pensake Automotive Group, Inc.",sale_full,35000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Other Specialty Stores,Consumer Discretionary,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-12,ACN,Accenture Plc,sale_full,75000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Business Services,Miscellaneous,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-20,C,Citigroup Inc,purchase,175000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Major Banks,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-20,NFG,National Fuel Gas Company,purchase,75000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Oil & Gas Production,Energy,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-19,NFG,National Fuel Gas Company,purchase,35000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Oil & Gas Production,Energy,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-21,NFG,National Fuel Gas Company,purchase,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Oil & Gas Production,Energy,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-29,LUMN,Centurylink Inc,sale_full,75000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Telecommunications Equipment,Telecommunications,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-04,BKR,"Baker Hughes, a GE company",sale_full,175000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,,,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-19,SWK,Stanley Black & Decker Inc,sale_full,175000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Diversified Manufacture,Consumer Discretionary,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-20,MS,Morgan Stanley,sale_full,175000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Investment Bankers/Brokers/Service,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-15,FB,Facebook Inc,purchase,175000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,"Computer Software: Programming, Data Processing",Technology,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-14,FMS,Fresenius Med Care Ag,purchase,75000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Medical/Nursing Services,Health Care,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-14,ACGL,Arch Cap Group Ltd,purchase,35000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Property-Casualty Insurers,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-13,ACGL,Arch Cap Group Ltd,purchase,35000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Property-Casualty Insurers,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-14,BKNG,Booking Hldgs Inc,sale_full,35000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Transportation Services,Consumer Services,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-12,CB,Chubb Ltd,sale_full,35000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Property-Casualty Insurers,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-27,HON,Honeywell Intl Inc,sale_full,35000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Aerospace,Capital Goods,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-25,PCAR,Paccar Inc,sale_full,35000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Auto Manufacturing,Capital Goods,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-06,PAG,"Penske Automotive Group, Inc.",sale_full,75000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Other Specialty Stores,Consumer Discretionary,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-12,ACN,Accenture Plc,sale_full,75000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Business Services,Miscellaneous,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-20,C,Citigroup Inc,purchase,35000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Major Banks,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-20,NFG,National Fuel Gas Company,purchase,35000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Oil & Gas Production,Energy,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-19,NFG,National Fuel Gas Company,purchase,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Oil & Gas Production,Energy,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-21,NFG,National Fuel Gas Company,purchase,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Oil & Gas Production,Energy,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-29,LUMN,Centurylink Inc,sale_full,35000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Telecommunications Equipment,Telecommunications,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-04,BKR,"Baker Hughes, a GE company",sale_full,35000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,,,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-19,SWK,Stanley Black & Decker Inc,sale_full,35000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Diversified Manufacture,Consumer Discretionary,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-20,MS,Morgan Stanley,sale_full,35000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Investment Bankers/Brokers/Service,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-20,SFE,Safeguard Scientific Inc,sale_full,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Finance/Investors Services,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-19,SFE,Safeguard Scientific Inc,sale_full,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Finance/Investors Services,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-22,SFE,Safeguard Scientific Inc,sale_full,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Finance/Investors Services,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-26,SFE,Safeguard Scientific Inc,sale_full,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Finance/Investors Services,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-14,SFE,Safeguard Scientific Inc,sale_full,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Finance/Investors Services,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-20,SFE,Safeguard Scientific Inc,sale_full,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Finance/Investors Services,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-19,SFE,Safeguard Scientific Inc,sale_full,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Finance/Investors Services,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-22,SFE,Safeguard Scientific Inc,sale_full,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Finance/Investors Services,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-26,SFE,Safeguard Scientific Inc,sale_full,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Finance/Investors Services,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-14,SFE,Safeguard Scientific Inc,sale_full,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,Finance/Investors Services,Finance,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2021-01-13,GBTC,Grayscale Bitcoin Trust,purchase,10000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8217869.pdf,,,Republican,House,Michael T. McCaul,2021,mccaul,M001157
2022-12-30,SYK,Stryker Corporation,sale_full,175000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022259.pdf,Medical/Dental Instruments,Health Care,Republican,House,Michael C. Burgess,2022,burgess,B001248
2023-01-03,SYK,Stryker Corporation,sale_full,175000,TX,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022259.pdf,Medical/Dental Instruments,Health Care,Republican,House,Michael C. Burgess,2023,burgess,B001248
2023-01-20,RBLX,"Roblox Corporation Class A - 100 Call options purchased with strike of $100 expiry 1/20/23 expired without value. Total loss of $303,001",sale_full,1000,CA,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022320.pdf,,,Democrat,House,Nancy Pelosi,2023,pelosi,P000197
2023-02-20,CANO,Cano Health Inc Class A,exchange,35000,FL,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022596.pdf,,,Republican,House,Maria Elvira Salazar,2023,salazar,S000168
2023-02-16,C,Citigroup Inc Variable Rate Note,sale_full,175000,MD,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20021261.pdf,Major Banks,Finance,Democrat,House,David Trone,2023,trone,T000483
2023-02-16,C,Citigroup Inc Variable Rate Note,sale_full,75000,MD,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20021261.pdf,Major Banks,Finance,Democrat,House,David Trone,2023,trone,T000483
2023-02-16,GSG,Goldman Sachs Group Inc,sale_full,75000,MD,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20021261.pdf,,,Democrat,House,David Trone,2023,trone,T000483
2023-02-16,JPM,JP Morgan Chase & Company Variable Rate Note,sale_full,75000,MD,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20021261.pdf,Major Banks,Finance,Democrat,House,David Trone,2023,trone,T000483
2023-02-16,JPM,JP Morgan Chase & Company Variable Rate Note,sale_full,75000,MD,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20021261.pdf,Major Banks,Finance,Democrat,House,David Trone,2023,trone,T000483
2023-02-16,MS,Morgan Stanley,sale_full,175000,MD,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20021261.pdf,Investment Bankers/Brokers/Service,Finance,Democrat,House,David Trone,2023,trone,T000483
2023-02-16,WFG,Wells Fargo & Company Variable Rate Note,sale_full,75000,MD,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20021261.pdf,,,Democrat,House,David Trone,2023,trone,T000483
2021-11-08,ATVI,Activision Blizzard Inc,sale_full,10000,UT,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019828.pdf,Computer Software: Prepackaged Software,Technology,Republican,House,John Curtis,2021,curtis,C001114
2021-11-08,CAT,Caterpilar Inc,purchase,10000,UT,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019828.pdf,Construction/Ag Equipment/Trucks,Capital Goods,Republican,House,John Curtis,2021,curtis,C001114
2021-11-08,GPN,Global Payments Inc,sale_full,10000,UT,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019828.pdf,Business Services,Consumer Discretionary,Republican,House,John Curtis,2021,curtis,C001114
2021-11-08,HON,Honeywell International Inc,sale_partial,10000,UT,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019828.pdf,Aerospace,Capital Goods,Republican,House,John Curtis,2021,curtis,C001114
2021-11-08,KLAC,KLA Corporation,purchase,10000,UT,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019828.pdf,Electronic Components,Capital Goods,Republican,House,John Curtis,2021,curtis,C001114
2021-11-08,LMT,Lockheed Martin Corporation,sale_full,10000,UT,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019828.pdf,Military/Government/Technical,Capital Goods,Republican,House,John Curtis,2021,curtis,C001114
2021-11-08,ULTA,Ulta Beauty Inc,purchase,10000,UT,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019828.pdf,,,Republican,House,John Curtis,2021,curtis,C001114
2021-11-08,V,Visa Inc,purchase,10000,UT,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20019828.pdf,Business Services,Miscellaneous,Republican,House,John Curtis,2021,curtis,C001114
2021-11-02,EPD,Enterprise Products Partners LTD,purchase,75000,IN,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/8218441.pdf,Natural Gas Distribution,Public Utilities,Republican,House,Trey Hollingsworth,2021,hollingsworth,H001074
2021-03-25,GDRX,GoodRx Holdings Inc Class A,purchase,175000,OH,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2021/20018548.pdf,Retail: Computer Software & Peripheral Equipment,Technology,Republican,House,Anthony E. Gonzalez,2021,gonzalez,G000588
